gene_id,gene_symbol,means,variances,variances_norm,highly_variable_rank
ENSG00000110987.9,BCL7A,0.13376365441906654,0.27776545411634895,1.4914897673411962,1485.0
ENSG00000111275.13,ALDH2,1.028103277060576,3.6610434772660496,1.644781642842365,1119.0
ENSG00000293488.1,ENSG00000293488.1,0.13455809334657398,0.29284673587400856,1.5628271349779805,1264.0
ENSG00000276900.1,ENSG00000276900.1,0.09364448857994041,0.18260932041604097,1.4185339687874785,1870.0
ENSG00000258072.2,ENSG00000258072.2,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1765.0
ENSG00000227213.1,SPATA13-AS1,0.0031777557100297915,0.005551525654710403,1.502903625727695,1445.0
ENSG00000139734.19,DIAPH3,0.003972194637537239,0.010908840223904908,2.289445075841504,506.0
ENSG00000184226.15,PCDH9,0.05332671300893744,0.22548053978689053,2.8913007298452347,321.0
ENSG00000284966.3,ENSG00000284966.3,0.0007944389275074479,0.001389775001348688,1.5738876892683724,1244.0
ENSG00000185950.9,IRS2,0.514995034756703,1.2111665259461457,1.3911900961230792,1989.0
ENSG00000122025.15,FLT3,0.07388282025819265,0.2340879115828687,2.3214853443121495,487.0
ENSG00000136167.15,LCP1,6.745283018867925,63.39533726719598,1.4932539258691604,1477.0
ENSG00000175820.4,CCDC168,0.004568023833167826,0.015869487625749756,2.9127861227056284,315.0
ENSG00000278445.1,ENSG00000278445.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1688.0
ENSG00000183087.15,GAS6,0.12274081429990069,0.3849729221894253,2.2608623828142553,521.0
ENSG00000169508.7,GPR183,0.4858987090367428,1.849984866092285,2.2879021869904848,507.0
ENSG00000132965.10,ALOX5AP,1.3266137040714996,9.980610540004852,3.075171011084533,280.0
ENSG00000102445.20,RUBCNL,0.1611717974180735,0.3358246273503295,1.4825077152112833,1506.0
ENSG00000133106.15,EPSTI1,1.211717974180735,4.609059219291556,1.6268015764769852,1151.0
ENSG00000102524.12,TNFSF13B,2.8325719960278053,20.4309977540275,1.9462211483010408,738.0
ENSG00000178695.6,KCTD12,1.9111221449851044,11.843624423454333,2.085604101507206,625.0
ENSG00000240654.6,C1QTNF9,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1696.0
ENSG00000226903.3,LINC00354,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1811.0
ENSG00000288767.2,ENSG00000288767.2,0.004270109235352532,0.00743036898429634,1.4661244246097347,1551.0
ENSG00000102804.16,TSC22D1,0.09960278053624627,0.5084018682214863,3.4956605994614405,216.0
ENSG00000102794.11,ACOD1,0.0016881827209533266,0.0028772768789099012,1.5106384057482978,1420.0
ENSG00000229557.1,LINC00379,0.0013902681231380337,0.002381620443566995,1.5295225373835517,1353.0
ENSG00000230731.3,LINC02938,0.0009930486593843098,0.001786678867157231,1.6328744536661282,1138.0
ENSG00000183463.7,URAD,0.0005958291956305859,0.001191421692802286,1.4642991600155781,1557.0
ENSG00000211821.2,TRDV2,0.0027805362462760674,0.005951151552796135,1.8559865794016301,818.0
ENSG00000211831.2,TRAJ61,0.0007944389275074479,0.001389775001348688,1.5738876892683724,1246.0
ENSG00000211829.9,TRDC,0.3953326713008937,4.049178730315934,6.464817854230994,71.0
ENSG00000256590.2,TRDV3,0.0013902681231380337,0.0029775088138123025,1.892512798259138,787.0
ENSG00000168229.4,PTGDR,0.1535253227408143,0.3925563463146987,1.8251310341989997,851.0
ENSG00000258636.2,LRFN5-DT,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1714.0
ENSG00000140015.20,KCNH5,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1684.0
ENSG00000129521.15,EGLN3,0.03008937437934459,0.059378579755989536,1.4812954336456194,1511.0
ENSG00000170345.10,FOS,31.366931479642503,1381.6034549789179,2.3535098322495753,470.0
ENSG00000175985.10,PLEKHD1,0.029692154915590865,0.07906664471945957,1.9996886176787283,694.0
ENSG00000125378.16,BMP4,0.0016881827209533266,0.0034731652491552085,1.8234938922082478,852.0
ENSG00000197176.7,LINC02291,0.0005958291956305859,0.001191421692802286,1.4642991600155781,1560.0
ENSG00000258798.1,CCDC88C-DT,0.0008937437934458789,0.0014889220683145287,1.5202979785691733,1381.0
ENSG00000258572.1,ENSG00000258572.1,0.02125124131082423,0.04582900331308806,1.6384326193904446,1126.0
ENSG00000211949.3,IGHV3-23,0.02323733862959285,1.0766275164128192,4.196809343806567,164.0
ENSG00000253755.1,IGHGP,0.2797418073485601,329.1455921470552,2.7378321449766707,363.0
ENSG00000211947.2,IGHV3-21,0.005858987090367428,0.0767359538942962,2.6714466195882696,378.0
ENSG00000100600.15,LGMN,0.09096325719960278,0.2795389469068591,2.237576868748523,540.0
ENSG00000211950.2,IGHV1-24,0.002284011916583913,0.007443387399535066,1.9895494114543213,705.0
ENSG00000270550.1,IGHV3-30,0.005461767626613704,0.08607603563219152,2.249437161917767,529.0
ENSG00000211895.5,IGHA1,5.081827209533267,26433.06769037435,13.293832751898371,14.0
ENSG00000211945.2,IGHV1-18,0.0007944389275074479,0.0015884044580971241,1.803476025629219,877.0
ENSG00000253692.3,IGHEP1,0.0038728897715988083,0.009419898430718806,2.0632889406308355,645.0
ENSG00000211941.3,IGHV3-11,0.0010923535253227407,0.0030775632248705386,1.4926768580698018,1480.0
ENSG00000211849.1,TRAJ40,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1698.0
ENSG00000277734.8,TRAC,3.9634558093346572,30.663477181233016,1.7125108907647648,998.0
ENSG00000166091.21,CMTM5,0.00903674280039722,0.09754470716110476,4.504200215855761,144.0
ENSG00000100721.11,TCL1A,0.5554121151936445,9.589291889931665,9.998208500042669,25.0
ENSG00000257275.6,ENSG00000257275.6,0.02135054617676266,0.052081600215711205,1.8529596921336438,823.0
ENSG00000020577.14,SAMD4A,0.3032770605759682,0.6538674999504414,1.432510946398634,1828.0
ENSG00000119655.11,NPC2,4.913008937437935,52.412334475041774,2.0710089357421593,636.0
ENSG00000166428.14,PLD4,0.5706057596822244,9.474555497553474,9.54062024533042,32.0
ENSG00000259001.3,ENSG00000259001.3,0.09503475670307845,0.1853264214753356,1.4179769148476278,1874.0
ENSG00000185271.9,KLHL33,0.014299900695134062,0.026411839735812962,1.4291698625375886,1834.0
ENSG00000169413.3,RNASE6,0.930883813306852,4.044681213036208,2.095608417162012,619.0
ENSG00000129538.14,RNASE1,0.007348560079443893,0.013452796360524499,1.482312404405634,1508.0
ENSG00000169385.3,RNASE2,0.6716981132075471,4.423143704664233,3.596259160206605,209.0
ENSG00000165801.10,ARHGEF40,0.27646474677259186,0.6374339204474232,1.5551602940523481,1287.0
ENSG00000185215.11,TNFAIP2,1.9316782522343594,12.014995991412976,2.0810519234703118,628.0
ENSG00000131979.20,GCH1,0.7808341608738828,2.429566093261363,1.610222950301523,1179.0
ENSG00000214548.18,MEG3,0.01420059582919563,0.15224643110501793,5.703762914715652,94.0
ENSG00000100911.16,PSME2,5.999900695134062,58.21898896620272,1.66170807897398,1086.0
ENSG00000100592.16,DAAM1,0.21400198609731877,0.5080768417876927,1.6540395507486294,1103.0
ENSG00000133937.5,GSC,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1759.0
ENSG00000232216.1,IGHV3-43,0.0017874875868917578,0.012907719259453367,1.4427849302863678,1667.0
ENSG00000211962.2,IGHV1-46,0.0011916583912611719,0.0019848743767310424,1.4973443258816574,1459.0
ENSG00000211964.3,IGHV3-48,0.0030784508440913605,0.037829433709785795,1.556877959156712,1284.0
ENSG00000211966.2,IGHV5-51,0.0010923535253227407,0.002283045397876796,1.8875714812596256,792.0
ENSG00000211967.3,IGHV3-53,0.0005958291956305859,0.001191421692802286,1.4642991600155781,1565.0
ENSG00000224373.3,IGHV4-59,0.0010923535253227407,0.0030775632248705386,1.4926768580698018,1479.0
ENSG00000139899.11,CBLN3,0.021648460774577955,0.04164074243233112,1.4602866626288629,1583.0
ENSG00000100450.13,GZMH,0.7537239324726912,9.853335520164096,6.855339601318906,64.0
ENSG00000280281.1,ENSG00000280281.1,0.0013902681231380337,0.002182990986818559,1.4019588731121932,1933.0
ENSG00000197249.14,SERPINA1,6.021151936444886,101.17176429015169,2.8710309407906847,329.0
ENSG00000139985.8,ADAM21,0.0006951340615690168,0.0010919787527628381,1.4490693938085957,1633.0
ENSG00000131981.16,LGALS3,2.5482621648460775,17.52289647312393,1.9712428183143942,719.0
ENSG00000126787.13,DLGAP5,0.01221449851042701,0.1091963071489937,5.266407627006747,110.0
ENSG00000100473.18,COCH,0.053028798411122145,0.18608428062850937,2.5946766189955124,397.0
ENSG00000211780.3,TRAV6,0.01420059582919563,0.03426053379644702,1.867573121206044,809.0
ENSG00000211785.1,TRAV12-1,0.005362462760675273,0.024799923230799836,2.241170086197658,536.0
ENSG00000211789.2,TRAV12-2,0.0037735849056603774,0.006540530715422079,1.4730143732839074,1527.0
ENSG00000211792.2,TRAV14DV4,0.005362462760675273,0.013080785282642124,2.02179740953985,678.0
ENSG00000211807.3,TRAV26-1,0.0035749751737835156,0.00713787872616385,1.703520338673708,1009.0
ENSG00000211809.2,TRAV27,0.0033763654419066533,0.0067420005536771455,1.7107330538983356,1000.0
ENSG00000211813.2,TRAV34,0.0010923535253227407,0.001687157027631488,1.3949041454566002,1977.0
ENSG00000211814.1,TRAV35,0.0017874875868917578,0.003373505335528449,1.6694595998963042,1071.0
ENSG00000211816.2,TRAV38-1,0.0024826216484607746,0.005058887124718292,1.777974565713709,904.0
ENSG00000211819.3,TRAV40,0.0009930486593843098,0.001588049410408795,1.4513438095016558,1612.0
ENSG00000211820.1,TRAV41,0.009831181727904667,0.021057375410560873,1.697241352964412,1014.0
ENSG00000211896.7,IGHG1,0.6097318768619663,569.8713125708679,8.138215069809492,43.0
ENSG00000211897.9,IGHG3,0.22780536246276067,19.105712036797147,8.498691567476362,39.0
ENSG00000211898.8,IGHD,0.663356504468719,105.41590808919943,5.824303875268839,92.0
ENSG00000211899.10,IGHM,9.596921549155908,56466.89292924501,9.724522657856655,27.0
ENSG00000242472.1,IGHJ5,0.0035749751737835156,0.016076204279843465,1.9707099847110991,721.0
ENSG00000240041.1,IGHJ4,0.008540218470705064,0.03846117203411654,2.5126699681607416,428.0
ENSG00000242887.1,IGHJ3,0.0006951340615690168,0.0010919787527628381,1.4490693938085957,1626.0
ENSG00000211905.1,IGHJ1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1760.0
ENSG00000211933.2,IGHV6-1,0.0004965243296921549,0.0008935859944732885,1.6925670853024861,1027.0
ENSG00000211934.3,IGHV1-2,0.006355511420059583,0.04226767775043363,1.8294301318677202,846.0
ENSG00000211938.2,IGHV3-7,0.007547169811320755,0.16003837671013404,2.2792092074484485,512.0
ENSG00000253936.1,IGHV3-63,0.0005958291956305859,0.0009927922360538502,1.5467798330251776,1305.0
ENSG00000225698.4,IGHV3-72,0.0037735849056603774,0.04070479727615304,2.2253872170588487,547.0
ENSG00000224650.2,IGHV3-74,0.0016881827209533266,0.007843013297620799,1.7821498560695315,900.0
ENSG00000100628.12,ASB2,0.03147964250248262,0.06644363425630281,1.5819733126411801,1223.0
ENSG00000213145.10,CRIP1,1.0188679245283019,3.663364295792991,1.6674493390673923,1074.0
ENSG00000211890.4,IGHA2,0.3471698113207547,126.88234127913624,12.295821415103044,18.0
ENSG00000211891.6,IGHE,0.010327706057596822,0.050941098278876745,3.6136469409918046,206.0
ENSG00000211892.4,IGHG4,0.22740814299900694,64.8009966583109,5.920343628734274,87.0
ENSG00000211893.4,IGHG2,1.0940417080436942,2356.4300270635104,5.637324568672668,99.0
ENSG00000166165.14,CKB,0.09821251241310824,0.5885259534435829,4.353436689780301,153.0
ENSG00000184304.17,PRKD1,0.0012909632571996028,0.0020839425442105877,1.4455065255214776,1648.0
ENSG00000139970.18,RTN1,0.21290963257199602,0.4260126872346451,1.394816611046599,1978.0
ENSG00000100526.21,CDKN3,0.028897715988083415,0.17763340596359795,4.620031117806922,138.0
ENSG00000165795.25,NDRG2,0.08550148957298907,0.2752391714646595,2.3492169601379667,471.0
ENSG00000100453.14,GZMB,1.2255213505461768,52.61941017111031,18.261568969116343,5.0
ENSG00000054654.20,SYNE2,0.879046673286991,3.032146076875912,1.7037413062871536,1008.0
ENSG00000140022.14,STON2,0.0336643495531281,0.08616424525786967,1.9146288745044109,765.0
ENSG00000205436.8,EXOC3L4,0.0011916583912611719,0.002183503833479478,1.6471858944473479,1111.0
ENSG00000168952.16,STXBP6,0.0019860973187686196,0.00635219764163518,1.660400618131574,1089.0
ENSG00000289495.1,ENSG00000289495.1,0.0020854021847070505,0.010225067688362417,1.9209509420741218,762.0
ENSG00000036530.9,CYP46A1,0.013803376365441907,0.041025060153461475,2.3044236219781107,492.0
ENSG00000258376.2,PAPLN-AS1,0.014399205561072492,0.0316726700957041,1.7013537443206543,1011.0
ENSG00000100906.12,NFKBIA,3.6128103277060575,25.180191425933657,1.63077270516154,1146.0
ENSG00000155465.21,SLC7A7,1.3578947368421053,5.824028937175593,1.7322549824376057,952.0
ENSG00000127152.18,BCL11B,1.797914597815293,7.556038951887389,1.4621639576287089,1578.0
ENSG00000251002.10,TRD-AS1,0.021648460774577955,0.05236673309674665,1.8364332007502975,837.0
ENSG00000100479.14,POLE2,0.008242303872889772,0.019894318083081754,1.9367672921543861,747.0
ENSG00000289340.2,ENSG00000289340.2,1.1831181727904667,4.949084327080582,1.809918622858877,870.0
ENSG00000187621.16,TCL6,0.022542204568023833,0.04150192864863032,1.3954013331449004,1957.0
ENSG00000289137.2,ENSG00000289137.2,0.09275074478649453,0.21306691869792574,1.6715689937538434,1068.0
ENSG00000289180.2,ENSG00000289180.2,0.0026812313803376365,0.008235932739371427,2.0933100756340766,620.0
ENSG00000140105.18,WARS1,3.3436941410129095,44.92575971575672,3.291244434486057,247.0
ENSG00000185650.10,ZFP36L1,3.3943396226415095,20.774960508341504,1.4860216639023616,1495.0
ENSG00000289536.1,ENSG00000289536.1,0.015491559086395233,0.1318485765003995,3.9606193044338154,182.0
ENSG00000226777.9,FAM30A,0.14786494538232373,1.290776551427721,5.410349347873078,104.0
ENSG00000288730.1,ENSG00000288730.1,0.015292949354518371,0.09153291149065491,3.9949821253738134,178.0
ENSG00000285774.5,SAMD4A-AS1,0.0019860973187686196,0.005557679814641437,2.364932188299311,465.0
ENSG00000250366.4,TUNAR,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1699.0
ENSG00000259374.3,NDUFB4P11,0.0012909632571996028,0.0022825720009590237,1.5832839209147913,1221.0
ENSG00000293329.1,ENSG00000293329.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1708.0
ENSG00000293464.1,ENSG00000293464.1,0.0009930486593843098,0.001786678867157231,1.6328744536661282,1144.0
ENSG00000165949.13,IFI27,0.06822244289970208,1.1987417997544845,9.34671919815677,35.0
ENSG00000051180.17,RAD51,0.014498510427010924,0.03971429312520175,2.1178942893122694,607.0
ENSG00000157456.8,CCNB2,0.01747765640516385,0.1574062898473226,6.106554883475897,77.0
ENSG00000274297.1,ENSG00000274297.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1737.0
ENSG00000140284.11,SLC27A2,0.004369414101290963,0.010309638075235198,1.9847250705144521,709.0
ENSG00000259467.1,NDUFAF4P1,0.003972194637537239,0.00653899217543932,1.3940320076119654,1982.0
ENSG00000041357.16,PSMA4,2.9123138033763656,16.137011926544975,1.4713131046835284,1540.0
ENSG00000069667.16,RORA,0.5621648460774578,1.4711078365632648,1.5101423955850353,1432.0
ENSG00000242866.10,STRC,0.0013902681231380337,0.0025802499003154305,1.637385469716421,1129.0
ENSG00000136425.14,CIB2,0.048957298907646475,0.1768660295598898,2.676911047276405,374.0
ENSG00000166411.14,IDH3A,0.35938430983118175,0.8100494768816123,1.4517934730589408,1602.0
ENSG00000156970.13,BUB1B,0.00605759682224429,0.01257627237996257,1.7054509646267175,1006.0
ENSG00000278472.1,ENSG00000278472.1,0.0005958291956305859,0.001191421692802286,1.4642991600155781,1561.0
ENSG00000166803.14,PCLAF,0.07815292949354519,0.8892137893026697,7.286353864627427,53.0
ENSG00000104093.14,DMXL2,0.997219463753724,3.6271647775335296,1.7029319830982022,1010.0
ENSG00000166825.15,ANPEP,0.2717974180734856,0.5707707286456323,1.4201135043749842,1862.0
ENSG00000182718.18,ANXA2,4.665044687189672,46.50801427449506,1.9982751156915286,695.0
ENSG00000140379.9,BCL2A1,1.1321747765640517,5.207575267890878,2.0323916765383916,671.0
ENSG00000138615.6,CILP,0.0008937437934458789,0.0014889220683145287,1.5202979785691733,1390.0
ENSG00000137807.16,KIF23,0.02720953326713009,0.06500591795459394,1.798997530289325,880.0
ENSG00000131871.15,SELENOS,0.8617676266137041,3.0225027844121843,1.7463949698916252,935.0
ENSG00000137804.14,NUSAP1,0.008242303872889772,0.02287375993430829,2.2268242572754335,546.0
ENSG00000062524.16,LTK,0.031380337636544194,0.06217934385806457,1.4852828475989797,1496.0
ENSG00000103811.18,CTSH,1.9068520357497518,8.682553104532055,1.5342533110493017,1333.0
ENSG00000166920.13,C15orf48,0.017080436941410128,0.06664635662390282,2.9916812304797586,299.0
ENSG00000259289.2,SMASR,0.0006951340615690168,0.0020851260365050174,1.659150266335901,1092.0
ENSG00000104067.17,TJP1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1753.0
ENSG00000154227.14,CERS3,0.0009930486593843098,0.001588049410408795,1.4513438095016558,1608.0
ENSG00000172183.16,ISG20,1.892651439920556,10.649017400591333,1.9036125498816243,775.0
ENSG00000166794.6,PPIB,3.7248262164846078,51.13323005719325,3.1540375852606948,265.0
ENSG00000128951.14,DUT,1.1752730883813307,5.390370741782397,1.9908319011840196,703.0
ENSG00000236914.4,LINC01852,0.014399205561072492,0.02909048715797443,1.562647200276452,1265.0
ENSG00000198826.11,ARHGAP11A,0.011519364448857995,0.022113790219876105,1.504718429495406,1443.0
ENSG00000259422.1,ENSG00000259422.1,0.0011916583912611719,0.0019848743767310424,1.4973443258816574,1461.0
ENSG00000166823.6,MESP1,0.013306852035749751,0.03418580612048958,1.996189060613318,700.0
ENSG00000175746.7,LINC02915,0.0007944389275074479,0.002184292828342431,1.6888642513605026,1042.0
ENSG00000277245.1,ENSG00000277245.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1785.0
ENSG00000151575.15,TEX9,0.01300893743793446,0.02555326538838322,1.5283419324901926,1358.0
ENSG00000140525.20,FANCI,0.06415094339622641,0.1349248674710535,1.546697231009423,1315.0
ENSG00000128965.13,CHAC1,0.0015888778550148957,0.007346765116130675,1.5554341797473474,1286.0
ENSG00000137812.21,KNL1,0.023833167825223437,0.08087000096553247,2.566302811712708,408.0
ENSG00000258732.1,ENSG00000258732.1,0.03574975173783516,0.07161883894869196,1.496413147142228,1464.0
ENSG00000140451.13,PIF1,0.019662363455809333,0.06814051564562021,2.6412068664361925,385.0
ENSG00000175779.5,LINC02694,0.01817279046673287,0.03333740980679193,1.4026869276061327,1924.0
ENSG00000289525.2,ENSG00000289525.2,0.0006951340615690168,0.001290608209511274,1.7126531547148838,996.0
ENSG00000259225.9,LINC02345,0.030883813306852036,0.09428891985912892,2.2897219860323936,505.0
ENSG00000247982.7,LINC00926,0.3964250248262165,2.0978718145688493,3.338163714032136,235.0
ENSG00000183578.8,TNFAIP8L3,0.0012909632571996028,0.0032757192847012026,1.5509419831599924,1293.0
ENSG00000166963.13,MAP1A,0.04905660377358491,0.2542224687392839,3.839719926816199,192.0
ENSG00000259772.8,LINC03034,0.021747765640516385,0.07073564796153808,2.4688204691638385,437.0
ENSG00000198794.12,SCAMP5,0.024031777557100297,0.06179206572958405,1.944104253391603,741.0
ENSG00000137801.11,THBS1,0.3426017874875869,1.6839829012978278,3.195917343549368,257.0
ENSG00000103569.11,AQP9,0.14577954319761668,0.3092656302101399,1.5183571670588738,1396.0
ENSG00000087253.13,LPCAT2,0.45620655412115196,1.0374602334261027,1.3886119707162925,1998.0
ENSG00000178573.7,MAF,0.27616683217477656,0.9344502969234231,2.2826384218898905,511.0
ENSG00000131153.9,GINS2,0.024627606752730884,0.12731079089535435,3.808390868633224,194.0
ENSG00000261286.1,ATP2C2-AS1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1742.0
ENSG00000277504.1,ENSG00000277504.1,0.0006951340615690168,0.0010919787527628381,1.4490693938085957,1629.0
ENSG00000103257.9,SLC7A5,0.045283018867924525,0.09448316053195217,1.549490024551159,1298.0
ENSG00000259995.1,ENSG00000259995.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1754.0
ENSG00000103187.8,COTL1,11.424826216484607,280.01376437043194,2.7408309975596357,362.0
ENSG00000275040.1,ENSG00000275040.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1794.0
ENSG00000279206.1,ENSG00000279206.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1741.0
ENSG00000127564.17,PKMYT1,0.006951340615690168,0.02001324919623614,2.341348994669578,477.0
ENSG00000130182.8,ZSCAN10,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1701.0
ENSG00000168158.4,OR2C1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1735.0
ENSG00000103490.14,PYCARD,3.04746772591857,17.977685016090074,1.5257432106432771,1369.0
ENSG00000285567.2,ENSG00000285567.2,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1689.0
ENSG00000125148.7,MT2A,3.2139026812313802,32.345342499218155,2.523339832068821,420.0
ENSG00000169715.15,MT1E,0.0788480635551142,0.3924316851263521,3.640854149263953,204.0
ENSG00000103316.12,CRYM,0.00804369414101291,0.023870142096988577,2.3856682546025665,458.0
ENSG00000140749.9,IGSF6,2.874180734856008,25.00462677436315,2.3277455580032145,483.0
ENSG00000177455.15,CD19,0.10148957298907646,0.24811576684925654,1.774624979530522,908.0
ENSG00000263080.1,ENSG00000263080.1,0.0013902681231380337,0.002182990986818559,1.4019588731121932,1930.0
ENSG00000188536.13,HBA2,0.010526315789473684,0.31193606222329084,3.421477129716276,228.0
ENSG00000206172.8,HBA1,0.02711022840119166,0.43356826970369206,5.788953431587504,93.0
ENSG00000086506.3,HBQ1,0.0033763654419066533,0.006146112183431838,1.559530762635357,1267.0
ENSG00000103056.12,SMPD3,0.08758689175769613,0.523661571304967,4.359391164777659,151.0
ENSG00000169896.18,ITGAM,0.7944389275074478,2.5822314609137376,1.6710677835972243,1069.0
ENSG00000140678.17,ITGAX,0.671896722939424,2.1072546203785736,1.7126385311616208,997.0
ENSG00000278713.1,ENSG00000278713.1,0.0004965243296921549,0.0008935859944732885,1.6925670853024861,1029.0
ENSG00000166851.15,PLK1,0.01638530287984111,0.12397422038184788,3.668883001355317,203.0
ENSG00000162063.13,CCNF,0.01817279046673287,0.0359195927445216,1.5113334683071766,1418.0
ENSG00000102854.16,MSLN,0.0029791459781529296,0.012504779582943234,2.7840269098167827,349.0
ENSG00000205336.14,ADGRG1,0.19612711022840118,0.704901078289692,2.5246299960387524,418.0
ENSG00000259843.2,HEATR3-AS1,0.0005958291956305859,0.001191421692802286,1.4642991600155781,1566.0
ENSG00000070915.10,SLC12A3,0.012015888778550149,0.03153700242901931,2.051931692988669,652.0
ENSG00000051108.15,HERPUD1,1.6519364448857994,10.155232618862323,2.23864731688036,538.0
ENSG00000159713.11,TPPP3,0.14081429990069513,0.3007573068567697,1.5309651258561552,1347.0
ENSG00000261253.2,ENSG00000261253.2,0.0020854021847070505,0.005457960726399956,2.255202889967691,524.0
ENSG00000153066.13,TXNDC11,0.19632571996027806,0.511953923094501,1.831588083671049,843.0
ENSG00000261481.1,CARHSP1-DT,0.0006951340615690168,0.0010919787527628381,1.4490693938085957,1631.0
ENSG00000125144.14,MT1G,0.003475670307845084,0.027895357189316263,1.6105832425536397,1176.0
ENSG00000008517.19,IL32,7.935650446871897,132.58062384443073,2.387745169750659,456.0
ENSG00000103196.12,CRISPLD2,0.2061569016881827,0.4171236738599,1.4152504466833191,1887.0
ENSG00000257017.10,HP,0.10407149950347568,0.29883137039630125,2.082997738942234,627.0
ENSG00000198736.13,MSRB1,0.7954319761668321,2.172667580782965,1.4035949150469351,1922.0
ENSG00000198156.11,NPIPB6,0.0037735849056603774,0.008328195826158,1.8756202958466073,803.0
ENSG00000179583.21,CIITA,0.6957298907646474,2.151923367295946,1.6691723792227313,1072.0
ENSG00000254852.9,NPIPA2,0.0028798411122144987,0.006645792492575806,1.9971065989800574,696.0
ENSG00000051523.12,CYBA,16.513704071499504,278.7529654223988,1.4565639300754099,1593.0
ENSG00000167513.9,CDT1,0.018371400198609732,0.10543264385373496,4.194781750415973,165.0
ENSG00000129993.15,CBFA2T3,0.2749751737835154,0.5783686308266408,1.419885677721572,1863.0
ENSG00000140968.12,IRF8,1.540814299900695,22.61979594028611,5.5481993115103645,100.0
ENSG00000261235.1,HSD17B2-AS1,0.004468718967229395,0.007825892109094717,1.4706922773987632,1541.0
ENSG00000048462.11,TNFRSF17,0.09652432969215491,3.2511846609930704,11.538160356790803,19.0
ENSG00000251692.8,PTX4,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1756.0
ENSG00000205022.9,PABPN1L,0.0010923535253227407,0.001687157027631488,1.3949041454566002,1972.0
ENSG00000261816.1,ENSG00000261816.1,0.0006951340615690168,0.0010919787527628381,1.4490693938085957,1620.0
ENSG00000289932.1,ENSG00000289932.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1683.0
ENSG00000236481.2,LINC02195,0.0018867924528301887,0.0054587497212629085,1.8824522411408022,798.0
ENSG00000260788.8,CEDORA,0.0010923535253227407,0.001687157027631488,1.3949041454566002,1964.0
ENSG00000181625.18,SLX1B,0.0016881827209533266,0.0028772768789099012,1.5106384057482978,1425.0
ENSG00000196796.5,NPIPB10P,0.002284011916583913,0.005457092832050707,2.0927233237874763,621.0
ENSG00000289618.2,ENSG00000289618.2,0.06266137040714995,0.1532883777210337,1.8003112462437338,879.0
ENSG00000291105.1,ENSG00000291105.1,0.009731876861966237,0.01857645010105545,1.5136588458112001,1413.0
ENSG00000290386.1,ENSG00000290386.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1730.0
ENSG00000103381.12,CPPED1,1.1625620655412114,4.258902164932867,1.598460533782406,1198.0
ENSG00000171241.9,SHCBP1,0.02840119165839126,0.0772546687045089,2.0455373249773974,659.0
ENSG00000161981.11,SNRNP25,0.2585898709036743,0.6144236742642599,1.6181895331179603,1169.0
ENSG00000166592.13,RRAD,0.0046673286991062565,0.009214483618148974,1.6526986805924324,1107.0
ENSG00000153789.14,CIBAR2,0.0010923535253227407,0.0032761926816189746,1.6568993033374768,1099.0
ENSG00000293487.1,ENSG00000293487.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1681.0
ENSG00000094804.12,CDC6,0.011916583912611719,0.07295362100809283,4.022782195075441,175.0
ENSG00000262074.7,SNORD3B-2,1.275571002979146,4.505938073962943,1.4728671872472507,1528.0
ENSG00000126353.3,CCR7,1.1770605759682224,4.546360213829444,1.6753367617401924,1062.0
ENSG00000265799.1,ENSG00000265799.1,0.00039721946375372393,0.0005957305712727168,1.4374554369243873,1738.0
ENSG00000266088.6,ENSG00000266088.6,0.0451837140019861,0.11326262887368123,1.8616718996179884,813.0
ENSG00000141753.7,IGFBP4,0.018570009930486592,0.03491184905581478,1.436198073300003,1819.0
ENSG00000108798.9,ABI3,0.8697120158887786,3.616552007631947,2.0628729899719422,647.0
ENSG00000131747.15,TOP2A,0.04409136047666336,1.1060108686014862,7.148790949182908,58.0
ENSG00000132386.11,SERPINF1,0.16206554121151936,1.9077871721861956,8.3720174407083,40.0
