"gene_id","gene_symbol","mean","variance","variance.expected","variance.standardized"
"ENSG00000187164.20","SHTN1",0.366236345580933,0.963285366719366,0.570831504278401,1.68751261887176
"ENSG00000161921.17","CXCL16",0.287487586891758,0.723678958779257,0.428900722650727,1.68728780475517
"ENSG00000161929.15","SCIMP",1.01648460774578,3.69364023787025,2.18956352388992,1.68692992807447
"ENSG00000064042.18","LIMCH1",0.00228401191658391,0.00664886957254132,0.00260765136510089,1.68486227511851
"ENSG00000028277.22","POU2F2",3.19036742800397,21.3385704280961,12.6699156969801,1.68419198189173
"ENSG00000123131.13","PRDX4",0.384011916583913,1.01817716938823,0.604586107257872,1.68408958982897
"ENSG00000256940.4","PPP1R14B-AS1",0.00794438927507448,0.0166217547778324,0.0098725219396207,1.68363817062036
"ENSG00000165457.15","FOLR2",0.156405163853029,0.369317893229863,0.219367906787851,1.68355480360684
"ENSG00000132334.17","PTPRE",1.47437934458788,6.41125135275646,3.81127830757393,1.68217874302585
"ENSG00000036448.10","MYOM2",0.0295928500496524,0.0662609326333503,0.0394030223728689,1.68162056215704
"ENSG00000136840.19","ST6GALNAC4",0.166732869910626,0.394980187845865,0.234922396121798,1.68132197851873
"ENSG00000148488.17","ST8SIA6",0.0176762661370407,0.0388175215639694,0.0230897678645716,1.68115685664947
"ENSG00000120708.17","TGFBI",1.21618669314796,4.78660855785242,2.84877644934915,1.68023312567971
"ENSG00000286848.1","ENSG00000286848.1",0.00168818272095333,0.00486357144639426,0.00190467610777055,1.67751258909874
"ENSG00000233308.2","OSTN-AS1",0.00367428003972195,0.00723647349672562,0.00431507003542406,1.67702341730694
"ENSG00000126353.3","CCR7",1.17706057596822,4.54636021382952,2.71369930974651,1.67533676170411
"ENSG00000143870.13","PDIA6",1.37398212512413,5.73002118549818,3.42277055930904,1.67408860343094
"ENSG00000157445.16","CACNA2D3",0.165640516385303,0.390476871453897,0.233277090137767,1.67387578104347
"ENSG00000280247.1","ENSG00000280247.1",0.00218470705064548,0.00416644517279629,0.00248972291131066,1.67345737707131
"ENSG00000163568.16","AIM2",0.280337636544191,0.696951718346982,0.416539604782046,1.67319436218234
"ENSG00000158457.6","TSPAN33",0.138331678252234,0.322405797218654,0.19284671797347,1.67182413372993
"ENSG00000289137.2","ENSG00000289137.2",0.0927507447864945,0.213066918697927,0.127465225482223,1.67156899375383
"ENSG00000169896.18","ITGAM",0.794438927507448,2.58223146091379,1.54525835892516,1.67106778358401
"ENSG00000251493.5","FOXD1",0.00278053624627607,0.00535526318255083,0.00320646259991608,1.670146778787
"ENSG00000211814.1","TRAV35",0.00178748758689176,0.00337350533552845,0.00202071696478185,1.66945959989634
"ENSG00000179583.21","CIITA",0.695729890764647,2.15192336729588,1.2892157778859,1.66917237921548
"ENSG00000115828.17","QPCT",0.300496524329692,0.753073544282284,0.451570293868896,1.66767733508379
"ENSG00000213145.10","CRIP1",1.0188679245283,3.66336429579285,2.1969868649205,1.6674493390408
"ENSG00000240403.5","KIR3DL2",0.0269116186693148,0.0595597329765237,0.0357265892392026,1.66709821018036
"ENSG00000184349.14","EFNA5",0.00407149950347567,0.00802791424375385,0.00481610364777989,1.66688984101381
"ENSG00000133789.15","SWAP70",0.406752730883813,1.08053836669977,0.648499152569723,1.66621399953728
"ENSG00000065534.20","MYLK",0.0162859980139027,0.0352894126850451,0.0211932958324603,1.66512150653768
"ENSG00000288796.1","ENSG00000288796.1",0.0015888778550149,0.00297691706766509,0.00178837507885389,1.66459324045876
"ENSG00000225948.2","LINC02648",0.0015888778550149,0.00297691706766509,0.00178837507885389,1.66459324045876
"ENSG00000171954.13","CYP4F22",0.0137040714995035,0.029407968828391,0.0176672455635689,1.66454746568034
"ENSG00000143669.16","LYST",2.62164846077458,15.4697070846709,9.29432056744499,1.66442581492794
"ENSG00000138744.16","NAAA",1.05114200595829,3.82288825771496,2.29856895889383,1.66316013401421
"ENSG00000197461.13","PDGFA",0.00496524329692155,0.00990681674795451,0.0059580022796943,1.66277491731051
"ENSG00000184164.15","CRELD2",0.351340615690169,0.902865915352846,0.543003277124618,1.66272645744217
"ENSG00000100911.16","PSME2",5.99990069513406,58.2189889662032,35.0356297279496,1.6617080788406
"ENSG00000204930.10","FAM221B",0.0100297914597815,0.0210534304362461,0.0126756379030756,1.66093656171242
"ENSG00000160932.11","LY6E",4.90814299900695,41.9576951310045,25.2670537468995,1.66056935451582
"ENSG00000168952.16","STXBP6",0.00198609731876862,0.00635219764163518,0.00225433000645619,1.66040061813145
"ENSG00000117318.9","ID3",0.219165839126117,0.523517826303362,0.315445123673397,1.6596161646341
"ENSG00000121807.7","CCR2",0.522244289970209,1.47070387119345,0.886277863652368,1.6594162299537
"ENSG00000259289.2","SMASR",0.000695134061569017,0.00208512603650502,0.00075357243581796,1.65915026633665
"ENSG00000284194.3","SCO2",2.06663356504469,10.6328621390262,6.41060029351376,1.6586375147714
"ENSG00000127507.18","ADGRE2",0.392850049652433,1.03087547954862,0.621552273446544,1.6585499298914
"ENSG00000163823.4","CCR1",0.663157894736842,2.00411476600928,1.20914904732186,1.65745883061169
"ENSG00000124731.13","TREM1",0.394637537239325,1.03582385808035,0.624998946518086,1.65732096646081
"ENSG00000101049.18","SGK2",0.00139026812313803,0.00258024990031543,0.00155710058881596,1.65708620165476
"ENSG00000227868.7","TEX46",0.00139026812313803,0.00258024990031543,0.00155710058881596,1.65708620165476
"ENSG00000153789.14","CIBAR2",0.00109235352532274,0.00327619268161897,0.00120951467032875,1.65689930333722
"ENSG00000111961.19","SASH1",0.082025819265144,0.185941669807029,0.112252386616913,1.65646072578926
"ENSG00000146192.15","FGD2",1.04518371400199,3.77380488729065,2.27966712506595,1.65541926968015
"ENSG00000274536.9","MIR223HG",0.520953326713009,1.46241720608434,0.883479417005209,1.65529289979573
"ENSG00000100592.16","DAAM1",0.214001986097319,0.508076841787687,0.30717333304257,1.65403955074864
"ENSG00000076382.17","SPAG5",0.011519364448858,0.0242987142441089,0.0146962978497526,1.65339015938071
"ENSG00000143995.20","MEIS1",0.00536246276067527,0.0106972318016609,0.00646987933653391,1.65338969171436
"ENSG00000090013.11","BLVRB",1.67576961271102,7.6669369138446,4.63725886691234,1.65333381937111
"ENSG00000166592.13","RRAD",0.00466732869910626,0.00921448361814897,0.00557541657553963,1.65269868059269
"ENSG00000271614.1","ATP2B1-AS1",2.40029791459782,13.371278091792,8.09432141926972,1.6519331762586
"ENSG00000203760.9","CENPW",0.102681231380338,0.233571119947633,0.14149654001499,1.6507196566283
"ENSG00000111981.5","ULBP1",0.00188679245283019,0.00386971406727542,0.00213709018822962,1.64991717211646
"ENSG00000138207.15","RBP4",0.00119165839126117,0.00218350383347948,0.00132559648600726,1.64718589444686
"ENSG00000205436.8","EXOC3L4",0.00119165839126117,0.00218350383347948,0.00132559648600726,1.64718589444686
"ENSG00000177459.11","ERICH5",0.00119165839126117,0.00218350383347948,0.00132559648600726,1.64718589444686
"ENSG00000274893.1","ENSG00000274893.1",0.00119165839126117,0.00218350383347948,0.00132559648600726,1.64718589444686
"ENSG00000253187.2","HOXA10-AS",0.00119165839126117,0.00218350383347948,0.00132559648600726,1.64718589444686
"ENSG00000141574.8","SECTM1",0.667130089374379,2.00756977451412,1.21879559404667,1.64717511641845
"ENSG00000255197.7","SLC39A13-AS1",0.580734856007944,1.67264500566748,1.01594823257253,1.64638802651594
"ENSG00000111144.10","LTA4H",2.20367428003972,11.661660944646,7.08362644790088,1.64628400868052
"ENSG00000111275.13","ALDH2",1.02810327706058,3.66104347726611,2.22585380452019,1.64478164281556
"ENSG00000108176.15","DNAJC12",0.005759682224429,0.0114873312574221,0.00698544269667734,1.64446718071084
"ENSG00000162599.18","NFIA",0.232373386295928,0.553008866428404,0.336710024703694,1.64238907622379
"ENSG00000291135.1","ENSG00000291135.1",0.523634558093347,1.46031134920785,0.889294522058345,1.64210091593487
"ENSG00000015475.19","BID",1.25342601787488,4.89296422707164,2.98001607370519,1.64192544806913
"ENSG00000124942.14","AHNAK",3.17576961271102,20.6430517216707,12.5781261777278,1.64118656705989
"ENSG00000291006.1","ENSG00000291006.1",0.00268123138033764,0.00505786143139645,0.00308562489175919,1.63916924733934
"ENSG00000258572.1","ENSG00000258572.1",0.0212512413108242,0.045829003313088,0.0279712468921328,1.63843261939023
"ENSG00000211749.1","TRBV23-1",0.00139026812313803,0.00456654446779979,0.00155710058881596,1.63774016510858
"ENSG00000242866.10","STRC",0.00139026812313803,0.00258024990031543,0.00155710058881596,1.63738546971636
"ENSG00000287119.1","ENSG00000287119.1",0.00139026812313803,0.00258024990031543,0.00155710058881596,1.63738546971636
"ENSG00000156463.18","SH3RF2",0.00139026812313803,0.00258024990031543,0.00155710058881596,1.63738546971636
"ENSG00000211710.3","TRBV4-1",0.00139026812313803,0.00258024990031543,0.00155710058881596,1.63738546971636
"ENSG00000168461.13","RAB31",1.08272095332671,3.92671501101191,2.39986839608469,1.63622097670787
"ENSG00000142173.17","COL6A2",0.0817279046673287,0.182911702697269,0.111832815824689,1.63558166132564
"ENSG00000156011.19","PSD3",0.00734856007944389,0.0148432025577636,0.00907554731414283,1.63551596878711
"ENSG00000068912.15","ERLEC1",0.464846077457795,1.25067588751808,0.764823752048596,1.63524718494716
"ENSG00000107798.18","LIPA",0.901688182720953,3.01466593513682,1.84475162101443,1.63418527502318
"ENSG00000076944.18","STXBP2",1.71122144985104,7.8224483043171,4.78895695054894,1.63343466752611
"ENSG00000293464.1","ENSG00000293464.1",0.00099304865938431,0.00178667886715723,0.00109419243049984,1.63287445366539
"ENSG00000230731.3","LINC02938",0.00099304865938431,0.00178667886715723,0.00109419243049984,1.63287445366539
"ENSG00000288790.1","ENSG00000288790.1",0.00099304865938431,0.00178667886715723,0.00109419243049984,1.63287445366539
"ENSG00000168702.18","LRP1B",0.00099304865938431,0.00178667886715723,0.00109419243049984,1.63287445366539
"ENSG00000196132.14","MYT1",0.00099304865938431,0.00178667886715723,0.00109419243049984,1.63287445366539
"ENSG00000173210.21","ABLIM3",0.00099304865938431,0.00178667886715723,0.00109419243049984,1.63287445366539
"ENSG00000253414.4","ENSG00000253414.4",0.00099304865938431,0.00178667886715723,0.00109419243049984,1.63287445366539
"ENSG00000157404.17","KIT",0.00367428003972195,0.00703784403997719,0.00431507003542406,1.63099184537002
"ENSG00000100906.12","NFKBIA",3.61281032770606,25.1801914259333,15.4406505259186,1.63077270505324
"ENSG00000154655.16","L3MBTL4",0.0253227408142999,0.0546769988173954,0.0335518026579869,1.62962924450736
"ENSG00000131724.11","IL13RA1",0.556504468718967,1.56612860833244,0.961530419560799,1.62878737528431
"ENSG00000183023.19","SLC8A1",0.553426017874876,1.5537547723094,0.954689086735755,1.62749820218635
"ENSG00000198478.8","SH3BGRL2",0.0170804369414101,0.0362560497413921,0.0222772252420753,1.62749396962216
"ENSG00000133106.15","EPSTI1",1.21171797418073,4.60905921929147,2.83320306916456,1.62680157644
"ENSG00000146592.17","CREB5",0.522939424031778,1.44346022376094,0.887785810319558,1.62591044707209
"ENSG00000204136.12","GGTA1",0.150446871896723,0.342146488139487,0.210533716300744,1.62513869109087
"ENSG00000107281.10","NPDC1",0.116683217477656,0.262379304743646,0.16147018582148,1.62493963457582
"ENSG00000178722.16","C5orf64",0.00605759682224429,0.0119803840097173,0.00737416240091901,1.6246433640008
"ENSG00000100290.3","BIK",0.019364448857994,0.0412378520679999,0.025392344375126,1.62402696886846
"ENSG00000137752.25","CASP1",2.93455809334657,18.0264051825916,11.1003208324624,1.62395352843084
"ENSG00000106733.21","NMRK1",0.330486593843098,0.819757733209864,0.5048883495338,1.62364161099541
"ENSG00000061918.14","GUCY1B1",0.0316782522343595,0.0686160132622145,0.0422740464921657,1.62312385389771
"ENSG00000185155.12","MIXL1",0.00427010923535253,0.00822488681129008,0.00506803437660036,1.62289483458621
"ENSG00000163535.18","SGO2",0.0586891757696127,0.129140400945493,0.0795915832347618,1.62253841043194
"ENSG00000117984.15","CTSD",3.16762661370407,20.3236712956671,12.5270399140487,1.62238417336529
"ENSG00000118508.5","RAB32",0.919265143992056,3.07313164783649,1.89592565896099,1.6209135802934
"ENSG00000164125.16","GASK1B",0.572194637537239,1.61535549692227,0.996651382284433,1.62078287918457
"ENSG00000188886.4","ASTL",0.0012909632571996,0.00248120145770746,0.0014416694130518,1.61965281530137
"ENSG00000085276.19","MECOM",0.0012909632571996,0.00248120145770746,0.0014416694130518,1.61965281530137
"ENSG00000244734.4","HBB",0.00238331678252234,0.0184668587145913,0.00272609806005461,1.61960132013981
"ENSG00000176485.14","PLAAT3",0.163058589870904,0.371264057546133,0.229379480675063,1.61855827929114
"ENSG00000161981.11","SNRNP25",0.258589870903674,0.614423674264264,0.379698213150825,1.61818953311795
"ENSG00000143110.12","C1orf162",3.68272095332671,25.7433005706504,15.9202723996538,1.61701382516611
"ENSG00000240184.7","PCDHGC3",0.00168818272095333,0.00307590633565834,0.00190467610777055,1.61492356790191
"ENSG00000163993.7","S100P",0.0297914597815293,0.0640642131359162,0.0396759609937664,1.61468585842146
"ENSG00000135604.11","STX11",1.34309831181728,5.33594153666403,3.30674351687241,1.6136544940477
"ENSG00000149294.18","NCAM1",0.0363455809334657,0.0785279091645991,0.0486760397789849,1.61327646047537
"ENSG00000118503.18","TNFAIP3",0.69493545183714,2.07615867594034,1.2872364336547,1.61288060348459
"ENSG00000125144.14","MT1G",0.00347567030784508,0.0278953571893163,0.00406535101208751,1.61058324255366
"ENSG00000149269.10","PAK1",0.820059582919563,2.6006503092909,1.61480722103824,1.61050203108388
"ENSG00000163430.13","FSTL1",0.0015888778550149,0.00357280543791039,0.00178837507885389,1.61043826457388
"ENSG00000131979.20","GCH1",0.780834160873883,2.42956609326131,1.5088383213172,1.61022295028955
"ENSG00000165140.12","FBP1",0.410625620655412,1.05621839890651,0.656063789186525,1.60993247351167
"ENSG00000174371.17","EXO1",0.00337636544190665,0.00634474164018027,0.00394100092841116,1.60993152638972
"ENSG00000197540.8","GZMM",1.08649453823237,3.88317243591209,2.41209932104818,1.60987252972011
"ENSG00000081189.17","MEF2C",1.33853028798411,5.29178173088322,3.28973414928848,1.60857427705144
"ENSG00000290541.1","ENSG00000290541.1",0.0114200595829196,0.0234071599114077,0.0145616309471825,1.60745454930904
"ENSG00000120594.17","PLXDC2",0.794637537239325,2.48419013079862,1.54579266483498,1.6070655446303
"ENSG00000126262.5","FFAR2",0.166832174776564,0.377765611915317,0.235071874315109,1.60702173756837
"ENSG00000245848.3","CEBPA",0.587189672293942,1.65567061949804,1.03061905844186,1.6064816635558
"ENSG00000255498.1","ENSG00000255498.1",0.000794438927507448,0.00138977500134869,0.000865154824049534,1.60638877888187
"ENSG00000183486.14","MX2",1.38560079443893,5.56159619775503,3.46688464003748,1.60420572796873
"ENSG00000173193.15","PARP14",2.34150943396226,12.4809364441954,7.78662998458279,1.60286753947569
"ENSG00000163029.16","SMC6",0.304468718967229,0.734779909389878,0.458542944440779,1.60242332435401
"ENSG00000196666.6","FAM180B",0.00148957298907646,0.00267927861805183,0.0016723700179368,1.60208481933756
"ENSG00000117600.14","PLPPR4",0.00148957298907646,0.00267927861805183,0.0016723700179368,1.60208481933756
"ENSG00000228495.3","LINC01013",0.0103277060575968,0.0209480503098629,0.0130793739029028,1.60160956215296
"ENSG00000181649.8","PHLDA2",0.08987090367428,0.197404591535878,0.123376177716717,1.60002194255959
"ENSG00000157782.10","CABP1",0.00119165839126117,0.00238213329022791,0.00132559648600726,1.59910836267464
"ENSG00000248971.2","KRT8P46",0.00119165839126117,0.00238213329022791,0.00132559648600726,1.59910836267464
"ENSG00000103381.12","CPPED1",1.16256206554121,4.25890216493276,2.66437742753938,1.59846053374883
"ENSG00000241743.4","XACT",1.75551142005958,7.9614727496462,4.98107872295723,1.59834308840633
"ENSG00000117586.11","TNFSF4",0.00764647467725919,0.0151366790594747,0.00947351524799531,1.59778906385123
"ENSG00000169756.17","LIMS1",1.18848063555114,4.39768236703978,2.75282749557925,1.59751469138626
"ENSG00000173762.8","CD7",2.04111221449851,10.0404190627864,6.28815256379413,1.59672001608182
"ENSG00000188313.13","PLSCR1",1.33614697120159,5.23241061699109,3.28087526693829,1.594821561709
"ENSG00000154734.16","ADAMTS1",0.0119165839126117,0.024289404104726,0.0152347108517771,1.59434624923601
"ENSG00000076554.16","TPD52",0.222343594836147,0.510991428261189,0.320545334221647,1.59413154305294
"ENSG00000235888.5","LINC02940",0.00516385302879841,0.00990480481105398,0.00621359196615864,1.59405459273782
"ENSG00000276216.1","ENSG00000276216.1",1.0364448857994,3.58562168307783,2.25206581760139,1.59214782048281
"ENSG00000164237.9","CMBL",0.00734856007944389,0.0144459436442667,0.00907554731414283,1.59174352182098
"ENSG00000057657.17","PRDM1",0.257497517378352,0.600785473973373,0.377879632920136,1.5898858303918
"ENSG00000102575.14","ACP5",0.20883813306852,0.475103129025412,0.29895389270729,1.58921874113411
"ENSG00000104267.10","CA2",0.162363455809335,0.362849910592093,0.228327730032777,1.58916269408012
"ENSG00000170542.6","SERPINB9",0.863753723932473,2.7554941016224,1.73631170477087,1.58698123963064
"ENSG00000204577.12","LILRB3",1.1617676266137,4.22340654844037,2.66168630263753,1.58674091092377
"ENSG00000228835.1","ENSG00000228835.1",0.00367428003972195,0.00683921458322875,0.00431507003542406,1.58496027343311
"ENSG00000166265.13","CYYR1",0.0070506454816286,0.0137550307052145,0.00867931051705669,1.58480684360617
"ENSG00000214595.13","EML6",0.0218470705064548,0.0456046920735505,0.0287877714720154,1.58416889330536
"ENSG00000259374.3","NDUFB4P11",0.0012909632571996,0.00228257200095902,0.0014416694130518,1.5832839209144
"ENSG00000211660.3","IGLV2-23",0.0012909632571996,0.00228257200095902,0.0014416694130518,1.5832839209144
"ENSG00000109255.11","NMU",0.0012909632571996,0.00228257200095902,0.0014416694130518,1.5832839209144
"ENSG00000101542.10","CDH20",0.0012909632571996,0.00228257200095902,0.0014416694130518,1.5832839209144
"ENSG00000289108.1","ENSG00000289108.1",0.0012909632571996,0.00228257200095902,0.0014416694130518,1.5832839209144
"ENSG00000108106.14","UBE2S",0.59682224428997,1.66661022065923,1.05265219329209,1.58324870387345
"ENSG00000100628.12","ASB2",0.0314796425024826,0.0664436342563027,0.0420004773312941,1.58197331264129
"ENSG00000239672.8","NME1",0.328897715988083,0.793990541726866,0.502021754261673,1.58158592727628
"ENSG00000163931.17","TKT",4.33257199602781,32.6716869982429,20.6583844632187,1.58152187826757
"ENSG00000144802.11","NFKBIZ",1.97408142999007,9.44048418445018,5.97091561802563,1.5810781441879
"ENSG00000067082.15","KLF6",7.67229394240318,82.9848614569408,52.5059281136552,1.58048556493114
"ENSG00000136010.14","ALDH1L2",0.00486593843098312,0.00921259003047788,0.00583033927313388,1.5801121682454
"ENSG00000166002.7","SMCO4",1.03574975173784,3.55120966226789,2.24987645786914,1.5784020717436
"ENSG00000173207.13","CKS1B",0.228699106256207,0.522028598499552,0.330774882345633,1.57819903010072
"ENSG00000109861.17","CTSC",2.46186693147964,13.2881971299723,8.42155069360761,1.5778800856781
"ENSG00000130037.5","KCNA5",0.00764647467725919,0.0149380496027263,0.00947351524799531,1.57682224725266
"ENSG00000245105.4","A2M-AS1",0.130089374379345,0.285190477660448,0.180920736701467,1.57632830188525
"ENSG00000162426.16","SLC45A1",0.00268123138033764,0.00485923197464802,0.00308562489175919,1.57479672517084
"ENSG00000167131.17","CCDC103",0.00268123138033764,0.00485923197464802,0.00308562489175919,1.57479672517084
"ENSG00000259605.3","ENSG00000259605.3",0.00268123138033764,0.00485923197464802,0.00308562489175919,1.57479672517084
"ENSG00000163888.4","CAMK2N2",0.00109235352532274,0.0022830453978768,0.00120951467032875,1.57460869173639
"ENSG00000108960.9","MMD",0.0953326713008937,0.20642373975083,0.131118920676314,1.57432458020622
"ENSG00000289526.2","ENSG00000289526.2",0.00566037735849057,0.0107932623389181,0.00685622469572531,1.57422821128476
"ENSG00000109906.15","ZBTB16",0.195729890764647,0.438496016019742,0.278601975948586,1.57391567136867
"ENSG00000273476.1","ENSG00000273476.1",0.000794438927507448,0.00138977500134869,0.000865154824049534,1.57388768926936
"ENSG00000284966.3","ENSG00000284966.3",0.000794438927507448,0.00138977500134869,0.000865154824049534,1.57388768926936
"ENSG00000211831.2","TRAJ61",0.000794438927507448,0.00138977500134869,0.000865154824049534,1.57388768926936
"ENSG00000286654.1","ENSG00000286654.1",0.000794438927507448,0.00138977500134869,0.000865154824049534,1.57388768926936
"ENSG00000279130.1","ENSG00000279130.1",0.000794438927507448,0.00138977500134869,0.000865154824049534,1.57388768926936
"ENSG00000091128.13","LAMB4",0.000794438927507448,0.00138977500134869,0.000865154824049534,1.57388768926936
"ENSG00000130720.13","FIBCD1",0.000794438927507448,0.00138977500134869,0.000865154824049534,1.57388768926936
"ENSG00000228401.7","ENSG00000228401.7",0.000794438927507448,0.00138977500134869,0.000865154824049534,1.57388768926936
"ENSG00000288915.1","ENSG00000288915.1",0.051142005958292,0.108716045975914,0.0690999527547378,1.57331577869219
"ENSG00000104951.16","IL4I1",0.0682224428997021,0.146204308444523,0.0929296436773998,1.57327955492936
"ENSG00000168734.14","PKIG",0.110427010923535,0.239666815359326,0.152486282021989,1.57172705755108
"ENSG00000277491.1","ENSG00000277491.1",0.00178748758689176,0.00317487587878001,0.00202071696478185,1.57116307435107
"ENSG00000287001.3","ENSG00000287001.3",0.00744786494538232,0.106906486257731,0.00920804609511326,1.57085434038379
"ENSG00000160298.18","C21orf58",0.0320754716981132,0.0672002803298746,0.0428207719594749,1.56933836675043
"ENSG00000167325.15","RRM1",0.162065541211519,0.357484262264643,0.227876636151008,1.56876224040697
"ENSG00000096968.14","JAK2",1.04131082423039,3.55574681667697,2.26741691514614,1.56819277166227
"ENSG00000072163.20","LIMS2",0.0425024826216485,0.0895629096670912,0.0571270249552756,1.56778529491442
"ENSG00000073737.17","DHRS9",0.136544190665343,0.298267130582493,0.190257048404472,1.56770607493293
"ENSG00000153234.16","NR4A2",1.08768619662363,3.78543778810018,2.41596730302123,1.56684148140852
"ENSG00000168546.11","GFRA2",0.0246276067527309,0.051037079503955,0.0326002680111888,1.56554171537604
"ENSG00000170017.12","ALCAM",0.134558093346574,0.293243994787502,0.187382679325014,1.56494717571454
"ENSG00000172005.11","MAL",0.738927507447865,2.18896021621612,1.39888605747725,1.56478807156292
"ENSG00000289292.2","ENSG00000289292.2",0.00397219463753724,0.00733351000243307,0.00469070447431142,1.56341335136224
"ENSG00000293488.1","ENSG00000293488.1",0.134558093346574,0.292846735874005,0.187382679325014,1.56282713497796
"ENSG00000236914.4","LINC01852",0.0143992055610725,0.0290904871579744,0.0186161579867944,1.56264720027678
"ENSG00000138182.15","KIF20B",0.244488579940417,0.556367972607666,0.356418851990479,1.56099479446874
"ENSG00000086506.3","HBQ1",0.00337636544190665,0.00614611218343184,0.00394100092841116,1.55953076263539
"ENSG00000185897.7","FFAR3",0.00228401191658391,0.00406668663481166,0.00260765136510089,1.55952083519965
"ENSG00000211648.2","IGLV1-47",0.00228401191658391,0.00406668663481166,0.00260765136510089,1.55952083519965
"ENSG00000112984.12","KIF20A",0.00228401191658391,0.00406668663481166,0.00260765136510089,1.55952083519965
"ENSG00000159450.13","TCHH",0.00109235352532274,0.00188578648437992,0.00120951467032875,1.55912659072367
"ENSG00000115363.14","EVA1A",0.00109235352532274,0.00188578648437992,0.00120951467032875,1.55912659072367
"ENSG00000240497.3","ENSG00000240497.3",0.00109235352532274,0.00188578648437992,0.00120951467032875,1.55912659072367
"ENSG00000232545.1","ENSG00000232545.1",0.00109235352532274,0.00188578648437992,0.00120951467032875,1.55912659072367
"ENSG00000087128.10","TMPRSS11E",0.00109235352532274,0.00188578648437992,0.00120951467032875,1.55912659072367
"ENSG00000290810.1","ENSG00000290810.1",0.00109235352532274,0.00188578648437992,0.00120951467032875,1.55912659072367
"ENSG00000286134.2","ENSG00000286134.2",0.00109235352532274,0.00188578648437992,0.00120951467032875,1.55912659072367
"ENSG00000286847.1","ENSG00000286847.1",0.00109235352532274,0.00188578648437992,0.00120951467032875,1.55912659072367
"ENSG00000131080.15","EDA2R",0.00109235352532274,0.00188578648437992,0.00120951467032875,1.55912659072367
"ENSG00000235527.7","HIPK1-AS1",0.110526315789474,0.237956521057333,0.152627967195405,1.55906237519815
"ENSG00000197959.15","DNM3",0.00595829195630586,0.011286374265828,0.00724442814375183,1.55793860355454
"ENSG00000164733.23","CTSB",2.33098311817279,12.0444764392822,7.73202976932528,1.55773798066134
"ENSG00000142657.21","PGD",1.14716981132075,4.06792078057626,2.61244857567879,1.55712951383908
"ENSG00000211964.3","IGHV3-48",0.00307845084409136,0.0378294337097858,0.00357131832328082,1.55687795915671
"ENSG00000137462.9","TLR2",0.840119165839126,2.59991973949755,1.67013627548817,1.55671113648358
"ENSG00000128965.13","CHAC1",0.0015888778550149,0.00734676511613067,0.00178837507885389,1.5554341797475
"ENSG00000165801.10","ARHGEF40",0.276464746772592,0.637433920447412,0.409883098793908,1.55516029405237
"ENSG00000170396.9","ZNF804A",0.025124131082423,0.0517075772009284,0.0332799629247162,1.5537149881416
"ENSG00000244063.1","ENSG00000244063.1",0.0015888778550149,0.00277828761091665,0.00178837507885389,1.55352623941571
"ENSG00000211662.2","IGLV3-21",0.0015888778550149,0.00277828761091665,0.00178837507885389,1.55352623941571
"ENSG00000138798.13","EGF",0.0015888778550149,0.00277828761091665,0.00178837507885389,1.55352623941571
"ENSG00000090376.11","IRAK3",0.755412115193644,2.2368239189316,1.44173488806235,1.55148074549112
"ENSG00000183578.8","TNFAIP8L3",0.0012909632571996,0.0032757192847012,0.0014416694130518,1.55094198315986
"ENSG00000158473.8","CD1D",0.597418073485601,1.63471376203309,1.05402061824191,1.55093148439516
"ENSG00000075234.17","TTC38",0.159582919563059,0.347457567609714,0.224129343901764,1.55025469472662
"ENSG00000155792.10","DEPTOR",0.0125124131082423,0.0248707355197499,0.016043870471056,1.55017055046774
"ENSG00000164111.15","ANXA5",3.14071499503476,19.1520118037579,12.3587980172525,1.54966621972639
"ENSG00000103257.9","SLC7A5",0.0452830188679245,0.0944831605319524,0.0609769401770219,1.54949002455123
"ENSG00000243772.8","KIR2DL3",0.0341608738828203,0.0707367821416534,0.0456839231038208,1.54839552594679
"ENSG00000184060.11","ADAP2",0.561072492552135,1.50421495849443,0.971711776055794,1.54800527847887
"ENSG00000255438.2","ENSG00000255438.2",0.00208540218470705,0.00367029561566403,0.00237204582584565,1.54731227182576
"ENSG00000068489.13","PRR11",0.140317775571003,0.302783889474444,0.19572827791332,1.54696037129873
"ENSG00000149516.15","MS4A3",0.000595829195630586,0.00099279223605385,0.000641844569509131,1.5467798330258
"ENSG00000270429.1","KNOP1P2",0.000595829195630586,0.00099279223605385,0.000641844569509131,1.5467798330258
"ENSG00000253936.1","IGHV3-63",0.000595829195630586,0.00099279223605385,0.000641844569509131,1.5467798330258
"ENSG00000287583.1","ENSG00000287583.1",0.000595829195630586,0.00099279223605385,0.000641844569509131,1.5467798330258
"ENSG00000229334.2","TMEM44-AS2",0.000595829195630586,0.00099279223605385,0.000641844569509131,1.5467798330258
"ENSG00000145358.6","DDIT4L",0.000595829195630586,0.00099279223605385,0.000641844569509131,1.5467798330258
"ENSG00000174792.11","ODAPH",0.000595829195630586,0.00099279223605385,0.000641844569509131,1.5467798330258
"ENSG00000287744.1","ENSG00000287744.1",0.000595829195630586,0.00099279223605385,0.000641844569509131,1.5467798330258
"ENSG00000271314.1","ENSG00000271314.1",0.000595829195630586,0.00099279223605385,0.000641844569509131,1.5467798330258
"ENSG00000260564.2","ENSG00000260564.2",0.000595829195630586,0.00099279223605385,0.000641844569509131,1.5467798330258
